Region,Date,Value,Cases,Cases.Cumulative,Deaths.Cumulative,
,#date,#affected+infected+value+num,,,,
Region 3,5/6/2020,0,0,5,0,
Region 3,5/7/2020,0,0,5,0,
Region 3,5/8/2020,0,1,6,0,
Region 3,5/9/2020,0,0,6,0,
Region 3,5/10/2020,0,0,6,0,
Region 3,5/11/2020,0,0,6,0,
Region 3,5/12/2020,0,0,6,0,
Region 3,5/13/2020,0,0,6,0,
Region 3,5/14/2020,0,0,6,0,
Region 3,5/15/2020,0,0,6,0,
Region 3,5/16/2020,0,0,6,0,
Region 3,5/17/2020,0,1,7,0,
Region 3,5/18/2020,0,1,8,0,
Region 3,5/19/2020,0,0,8,0,
Region 3,5/20/2020,0,0,8,0,
Region 3,5/21/2020,0,0,8,0,
Region 3,5/22/2020,0,1,9,0,
Region 3,5/23/2020,0,2,11,0,
Region 3,5/24/2020,0,0,11,0,
Region 3,5/25/2020,0,0,11,0,
Region 3,5/26/2020,0,0,11,0,
Region 3,5/27/2020,0,2,13,0,
Region 3,5/28/2020,0,0,13,0,
Region 3,5/29/2020,0,0,13,0,
Region 3,5/30/2020,0,2,15,0,
Region 3,5/31/2020,0,0,15,0,
Region 3,6/1/2020,0,0,15,0,
Region 3,6/2/2020,0,0,15,0,
Region 3,6/3/2020,0,0,15,0,
Region 3,6/4/2020,0,0,15,0,
Region 3,6/5/2020,0,2,17,0,
Region 3,6/6/2020,0,0,17,0,
Region 3,6/7/2020,0,0,17,0,
Region 3,6/8/2020,0,0,17,0,
Region 3,6/9/2020,0,1,18,0,
Region 3,6/10/2020,0,0,18,0,
Region 3,6/11/2020,0,0,18,0,
Region 3,6/12/2020,0,0,18,0,
Region 3,6/13/2020,0,0,18,0,
Region 3,6/14/2020,0,0,18,0,
Region 3,6/15/2020,0,2,20,0,
Region 3,6/16/2020,0,0,20,0,
Region 3,6/17/2020,0,0,20,0,
Region 3,6/18/2020,0,1,21,0,
Region 3,6/19/2020,0,0,21,0,
Region 3,6/20/2020,0,0,21,0,
Region 3,6/21/2020,0,0,21,0,
Region 3,6/22/2020,0,0,21,0,
Region 3,6/23/2020,0,0,21,0,
Region 3,6/24/2020,0,0,21,0,
Region 3,6/25/2020,0,0,21,0,
Region 3,6/26/2020,0,0,21,0,
Region 3,6/27/2020,0,0,21,0,
Region 3,6/28/2020,0,0,21,0,
Region 3,6/29/2020,0,1,22,0,
Region 3,6/30/2020,0,2,24,0,
Region 3,7/1/2020,0,0,24,0,
Region 3,7/2/2020,0,0,24,0,
Region 3,7/3/2020,0,0,24,0,
Region 3,7/4/2020,0,0,24,0,
Region 3,7/5/2020,0,0,24,0,
Region 3,7/6/2020,0,1,25,0,
Region 3,7/7/2020,0,1,26,0,
Region 3,7/8/2020,0,0,26,0,
Region 3,7/9/2020,0,1,27,0,
Region 3,7/10/2020,0,0,27,0,
Region 3,7/11/2020,0,0,27,0,
Region 3,7/12/2020,0,1,28,0,
Region 3,7/13/2020,0,0,28,0,
Region 3,7/14/2020,0,0,28,0,
Region 3,7/15/2020,0,0,28,0,
Region 3,7/16/2020,0,0,28,0,
Region 3,7/17/2020,0,0,28,0,
Region 3,7/18/2020,0,0,28,0,
Region 3,7/19/2020,0,0,28,0,
Region 3,7/20/2020,0,1,29,0,
Region 3,7/21/2020,0,0,29,0,
Region 3,7/22/2020,0,1,30,0,
Region 3,7/23/2020,0,0,30,0,
Region 3,7/24/2020,0,0,30,0,
Region 3,7/25/2020,0,1,31,0,
Region 3,7/26/2020,0,0,31,0,
Region 3,7/27/2020,0,0,31,0,
Region 3,7/28/2020,0,1,32,0,
Region 3,7/29/2020,0,0,32,0,
Region 3,7/30/2020,0,0,32,0,
Region 3,7/31/2020,0,1,33,0,
Region 3,8/1/2020,0,0,33,0,
Region 3,8/2/2020,0,0,33,0,
Region 3,8/3/2020,0,0,33,0,
Region 3,8/4/2020,0,0,33,0,
Region 3,8/5/2020,0,1,34,0,
Region 3,8/6/2020,0,1,35,0,
Region 3,8/7/2020,0,0,35,0,
Region 3,8/8/2020,0,0,35,0,
Region 3,8/9/2020,0,1,36,0,
Region 3,8/10/2020,0,0,36,0,
Region 3,8/11/2020,0,0,36,0,
Region 3,8/12/2020,0,0,36,0,
Region 3,8/13/2020,0,0,36,0,
Region 3,8/14/2020,0,0,36,0,
Region 3,8/15/2020,0,0,36,0,
Region 3,8/16/2020,0,0,36,0,
Region 3,8/17/2020,0,0,36,0,
Region 3,8/18/2020,0,0,36,0,
Region 3,8/19/2020,0,0,36,0,
Region 3,8/20/2020,0,1,37,0,
Region 3,8/21/2020,0,0,37,0,
Region 3,8/22/2020,0,0,37,0,
Region 3,8/23/2020,0,0,37,0,
Region 3,8/24/2020,0,1,38,0,
Region 3,8/25/2020,0,1,39,0,
Region 3,8/26/2020,0,3,42,0,
Region 3,8/27/2020,0,2,44,0,
Region 3,8/28/2020,0,0,44,0,
Region 3,8/29/2020,0,0,44,0,
Region 3,8/30/2020,0,0,44,0,
Region 3,8/31/2020,0,0,44,0,
Region 3,9/1/2020,0,0,44,0,
Region 3,9/2/2020,0,2,46,0,
Region 3,9/3/2020,0,0,46,0,
Region 3,9/4/2020,0,1,47,0,
Region 3,9/5/2020,0,1,48,0,
Region 3,9/6/2020,0,0,48,0,
Region 3,9/7/2020,0,0,48,0,
Region 3,9/8/2020,0,1,49,0,
Region 3,9/9/2020,0,2,51,0,
Region 3,9/10/2020,0,3,54,0,
Region 3,9/11/2020,0,2,56,0,
Region 3,9/12/2020,0,0,56,0,
Region 3,9/13/2020,0,1,57,0,
Region 3,9/14/2020,0,0,57,0,
Region 3,9/15/2020,0,0,57,0,
Region 3,9/16/2020,0,1,58,0,
Region 3,9/17/2020,0,0,58,0,
Region 3,9/18/2020,0,1,59,0,
Region 3,9/19/2020,0,2,61,0,
Region 3,9/20/2020,0,0,61,0,
Region 3,9/21/2020,0,0,61,0,
Region 3,9/22/2020,0,1,62,0,
Region 3,9/23/2020,0,0,62,0,
Region 3,9/24/2020,0,1,63,0,
Region 3,9/25/2020,0,3,66,0,
Region 3,9/26/2020,0,0,66,0,
Region 3,9/27/2020,0,0,66,0,
Region 3,9/28/2020,0,0,66,0,
Region 3,9/29/2020,0,4,70,0,
Region 3,9/30/2020,0,1,71,0,
Region 3,10/1/2020,0,1,72,0,
Region 3,10/2/2020,1,0,72,1,
Region 3,10/3/2020,0,1,73,1,
Region 3,10/4/2020,0,3,76,1,
Region 3,10/5/2020,0,2,78,1,
Region 3,10/6/2020,0,3,81,1,
Region 3,10/7/2020,0,2,83,1,
Region 3,10/8/2020,0,1,84,1,
Region 3,10/9/2020,0,0,84,1,
Region 3,10/10/2020,0,2,86,1,
Region 3,10/11/2020,0,0,86,1,
Region 3,10/12/2020,0,3,89,1,
Region 3,10/13/2020,0,2,91,1,
Region 3,10/14/2020,0,3,94,1,
Region 3,10/15/2020,0,3,97,1,
Region 3,10/16/2020,0,0,97,1,
Region 3,10/17/2020,0,1,98,1,
Region 3,10/18/2020,0,2,100,1,
Region 3,10/19/2020,0,1,101,1,
Region 3,10/20/2020,0,3,104,1,
Region 3,10/21/2020,0,2,106,1,
Region 3,10/22/2020,0,1,107,1,
Region 3,10/23/2020,0,0,107,1,
Region 3,10/24/2020,0,0,107,1,
Region 3,10/25/2020,0,1,108,1,
Region 3,10/26/2020,0,0,108,1,
Region 3,10/27/2020,0,2,110,1,
Region 3,10/28/2020,0,2,112,1,
Region 3,10/29/2020,0,1,113,1,
Region 3,10/30/2020,0,1,114,1,
Region 3,10/31/2020,0,4,118,1,
Region 3,11/1/2020,0,1,119,1,
Region 3,11/2/2020,0,4,123,1,
Region 3,11/3/2020,0,4,127,1,
Region 3,11/4/2020,0,5,132,1,
Region 3,11/5/2020,1,13,145,2,
Region 3,11/6/2020,0,1,146,2,
Region 3,11/7/2020,0,2,148,2,
Region 3,11/8/2020,0,1,149,2,
Region 3,11/9/2020,0,6,155,2,
Region 3,11/10/2020,0,5,160,2,
Region 3,11/11/2020,0,2,162,2,
Region 3,11/12/2020,0,2,164,2,
Region 3,11/13/2020,0,4,168,2,
Region 7,11/14/2020,0,0,168,2,
Region 7,3/1/2020,0,0,0,0,
Region 7,3/2/2020,0,0,0,0,
Region 7,3/3/2020,0,0,0,0,
Region 7,3/4/2020,0,0,0,0,
Region 7,3/5/2020,0,0,0,0,
Region 7,3/6/2020,0,0,0,0,
Region 7,3/7/2020,0,0,0,0,
Region 7,3/8/2020,0,0,0,0,
Region 7,3/9/2020,0,0,0,0,
Region 7,3/10/2020,0,0,0,0,
Region 7,3/11/2020,0,0,0,0,
Region 7,3/12/2020,0,0,0,0,
Region 7,3/13/2020,0,0,0,0,
Region 7,3/14/2020,0,0,0,0,
Region 7,3/15/2020,0,0,0,0,
Region 7,3/16/2020,0,0,0,0,
Region 7,3/17/2020,0,0,0,0,
Region 7,3/18/2020,0,0,0,0,
Region 7,3/19/2020,0,0,0,0,
Region 7,3/20/2020,0,0,0,0,
Region 7,3/21/2020,0,0,0,0,
Region 7,3/22/2020,0,0,0,0,
Region 7,3/23/2020,0,0,0,0,
Region 7,3/24/2020,0,0,0,0,
Region 7,3/25/2020,0,1,1,0,
Region 7,3/26/2020,0,0,1,0,
Region 7,3/27/2020,0,0,1,0,
Region 7,3/28/2020,0,0,1,0,
Region 7,3/29/2020,0,0,1,0,
Region 7,3/30/2020,0,1,2,0,
Region 7,3/31/2020,0,0,2,0,
Region 7,4/1/2020,0,1,3,0,
Region 7,4/2/2020,0,0,3,0,
Region 7,4/3/2020,0,0,3,0,
Region 7,4/4/2020,0,0,3,0,
Region 7,4/5/2020,0,0,3,0,
Region 7,4/6/2020,0,0,3,0,
Region 7,4/7/2020,0,2,5,0,
Region 7,4/8/2020,0,2,7,0,
Region 7,4/9/2020,0,1,8,0,
Region 7,4/10/2020,0,0,8,0,
Region 7,4/11/2020,0,1,9,0,
Region 7,4/12/2020,0,0,9,0,
Region 7,4/13/2020,0,1,10,0,
Region 7,4/14/2020,0,1,11,0,
Region 7,4/15/2020,0,2,13,0,
Region 7,4/16/2020,0,0,13,0,
Region 7,4/17/2020,1,0,13,1,
Region 7,4/18/2020,0,2,15,1,
Region 7,4/19/2020,0,1,16,1,
Region 7,4/20/2020,0,1,17,1,
Region 7,4/21/2020,0,1,18,1,
Region 7,4/22/2020,0,1,19,1,
Region 7,4/23/2020,0,3,22,1,
Region 7,4/24/2020,0,0,22,1,
Region 7,4/25/2020,0,0,22,1,
Region 7,4/26/2020,0,1,23,1,
Region 7,4/27/2020,0,3,26,1,
Region 7,4/28/2020,0,1,27,1,
Region 7,4/29/2020,0,0,27,1,
Region 7,4/30/2020,0,1,28,1,
Region 7,5/1/2020,0,3,31,1,
Region 7,5/2/2020,0,1,32,1,
Region 7,5/3/2020,0,1,33,1,
Region 7,5/4/2020,0,0,33,1,
Region 7,5/5/2020,0,1,34,1,
Region 7,5/6/2020,0,1,35,1,
Region 7,5/7/2020,0,2,37,1,
Region 7,5/8/2020,0,0,37,1,
Region 7,5/9/2020,0,0,37,1,
Region 7,5/10/2020,0,0,37,1,
Region 7,5/11/2020,0,2,39,1,
Region 7,5/12/2020,0,0,39,1,
Region 7,5/13/2020,0,0,39,1,
Region 7,5/14/2020,0,2,41,1,
Region 7,5/15/2020,0,0,41,1,
Region 7,5/16/2020,0,0,41,1,
Region 7,5/17/2020,0,0,41,1,
Region 7,5/18/2020,0,0,41,1,
Region 7,5/19/2020,0,1,42,1,
Region 7,5/20/2020,0,2,44,1,
Region 7,5/21/2020,0,1,45,1,
Region 7,5/22/2020,0,1,46,1,
Region 7,5/23/2020,0,1,47,1,
Region 7,5/24/2020,0,1,48,1,
Region 7,5/25/2020,0,0,48,1,
Region 7,5/26/2020,0,3,51,1,
Region 7,5/27/2020,0,2,53,1,
Region 7,5/28/2020,0,1,54,1,
Region 7,5/29/2020,0,1,55,1,
Region 7,5/30/2020,0,1,56,1,
Region 7,5/31/2020,0,1,57,1,
Region 7,6/1/2020,0,1,58,1,
Region 7,6/2/2020,0,2,60,1,
Region 7,6/3/2020,0,1,61,1,
Region 7,6/4/2020,0,0,61,1,
Region 7,6/5/2020,0,0,61,1,
Region 7,6/6/2020,0,1,62,1,
Region 7,6/7/2020,0,1,63,1,
Region 7,6/8/2020,0,0,63,1,
Region 7,6/9/2020,0,1,64,1,
Region 7,6/10/2020,0,0,64,1,
Region 7,6/11/2020,0,0,64,1,
Region 7,6/12/2020,0,0,64,1,
Region 7,6/13/2020,0,0,64,1,
Region 7,6/14/2020,0,0,64,1,
Region 7,6/15/2020,0,1,65,1,
Region 7,6/16/2020,0,1,66,1,
Region 7,6/17/2020,0,1,67,1,
Region 7,6/18/2020,0,1,68,1,
Region 7,6/19/2020,0,0,68,1,
Region 7,6/20/2020,0,0,68,1,
Region 7,6/21/2020,0,1,69,1,
Region 7,6/22/2020,0,0,69,1,
Region 7,6/23/2020,0,0,69,1,
Region 7,6/24/2020,0,1,70,1,
Region 7,6/25/2020,0,0,70,1,
Region 7,6/26/2020,0,0,70,1,
Region 7,6/27/2020,0,0,70,1,
Region 7,6/28/2020,0,0,70,1,
Region 7,6/29/2020,0,0,70,1,
Region 7,6/30/2020,0,1,71,1,
Region 7,7/1/2020,0,1,72,1,
Region 7,7/2/2020,0,1,73,1,
Region 7,7/3/2020,0,0,73,1,
Region 7,7/4/2020,0,1,74,1,
Region 7,7/5/2020,0,1,75,1,
Region 7,7/6/2020,0,2,77,1,
Region 7,7/7/2020,0,1,78,1,
Region 7,7/8/2020,0,0,78,1,
Region 7,7/9/2020,0,1,79,1,
Region 7,7/10/2020,0,1,80,1,
Region 7,7/11/2020,0,3,83,1,
Region 7,7/12/2020,0,0,83,1,
Region 7,7/13/2020,0,0,83,1,
Region 7,7/14/2020,0,0,83,1,
Region 7,7/15/2020,0,2,85,1,
Region 7,7/16/2020,0,3,88,1,
Region 7,7/17/2020,0,2,90,1,
Region 7,7/18/2020,0,0,90,1,
Region 7,7/19/2020,0,0,90,1,
Region 7,7/20/2020,0,0,90,1,
Region 7,7/21/2020,0,2,92,1,
Region 7,7/22/2020,0,4,96,1,
Region 7,7/23/2020,0,1,97,1,
Region 7,7/24/2020,0,0,97,1,
Region 7,7/25/2020,0,0,97,1,
Region 7,7/26/2020,0,1,98,1,
Region 7,7/27/2020,0,2,100,1,
Region 7,7/28/2020,0,1,101,1,
Region 7,7/29/2020,0,0,101,1,
Region 7,7/30/2020,0,0,101,1,
Region 7,7/31/2020,0,0,101,1,
Region 7,8/1/2020,0,2,103,1,
Region 7,8/2/2020,0,2,105,1,
Region 7,8/3/2020,0,3,108,1,
Region 7,8/4/2020,0,2,110,1,
Region 7,8/5/2020,0,1,111,1,
Region 7,8/6/2020,0,0,111,1,
Region 7,8/7/2020,0,0,111,1,
Region 7,8/8/2020,0,0,111,1,
Region 7,8/9/2020,0,1,112,1,
Region 7,8/10/2020,0,1,113,1,
Region 7,8/11/2020,0,3,116,1,
Region 7,8/12/2020,0,0,116,1,
Region 7,8/13/2020,0,0,116,1,
Region 7,8/14/2020,0,1,117,1,
Region 7,8/15/2020,0,1,118,1,
Region 7,8/16/2020,0,0,118,1,
Region 7,8/17/2020,0,2,120,1,
Region 7,8/18/2020,0,0,120,1,
Region 7,8/19/2020,0,0,120,1,
Region 7,8/20/2020,0,0,120,1,
Region 7,8/21/2020,0,1,121,1,
Region 7,8/22/2020,0,0,121,1,
Region 7,8/23/2020,0,1,122,1,
Region 7,8/24/2020,0,2,124,1,
Region 7,8/25/2020,0,1,125,1,
Region 7,8/26/2020,0,0,125,1,
Region 7,8/27/2020,0,2,127,1,
Region 7,8/28/2020,0,0,127,1,
Region 7,8/29/2020,0,1,128,1,
Region 7,8/30/2020,0,1,129,1,
Region 7,8/31/2020,0,0,129,1,
Region 7,9/1/2020,0,2,131,1,
Region 7,9/2/2020,0,0,131,1,
Region 7,9/3/2020,0,2,133,1,
Region 7,9/4/2020,0,0,133,1,
Region 7,9/5/2020,0,1,134,1,
Region 7,9/6/2020,0,1,135,1,
Region 7,9/7/2020,0,1,136,1,
Region 7,9/8/2020,0,2,138,1,
Region 7,9/9/2020,0,3,141,1,
Region 7,9/10/2020,0,1,142,1,
Region 7,9/11/2020,0,3,145,1,
Region 7,9/12/2020,0,2,147,1,
Region 7,9/13/2020,0,1,148,1,
Region 7,9/14/2020,0,2,150,1,
Region 7,9/15/2020,0,5,155,1,
Region 7,9/16/2020,0,2,157,1,
Region 7,9/17/2020,0,0,157,1,
Region 7,9/18/2020,0,2,159,1,
Region 7,9/19/2020,0,3,162,1,
Region 7,9/20/2020,0,4,166,1,
Region 7,9/21/2020,0,6,172,1,
Region 7,9/22/2020,0,1,173,1,
Region 7,9/23/2020,0,1,174,1,
Region 7,9/24/2020,0,2,176,1,
Region 7,9/25/2020,0,3,179,1,
Region 7,9/26/2020,0,2,181,1,
Region 7,9/27/2020,0,3,184,1,
Region 7,9/28/2020,0,5,189,1,
Region 7,9/29/2020,0,1,190,1,
Region 7,9/30/2020,0,3,193,1,
Region 7,10/1/2020,0,1,194,1,
Region 7,10/2/2020,0,0,194,1,
Region 7,10/3/2020,0,3,197,1,
Region 7,10/4/2020,0,4,201,1,
Region 7,10/5/2020,0,2,203,1,
Region 7,10/6/2020,0,1,204,1,
Region 7,10/7/2020,1,3,207,2,
Region 7,10/8/2020,0,6,213,2,
Region 7,10/9/2020,0,7,220,2,
Region 7,10/10/2020,0,3,223,2,
Region 7,10/11/2020,0,0,223,2,
Region 7,10/12/2020,0,13,236,2,
Region 7,10/13/2020,0,13,249,2,
Region 7,10/14/2020,0,4,253,2,
Region 7,10/15/2020,0,4,257,2,
Region 7,10/16/2020,0,12,269,2,
Region 7,10/17/2020,0,14,283,2,
Region 7,10/18/2020,0,7,290,2,
Region 7,10/19/2020,0,13,303,2,
Region 7,10/20/2020,0,12,315,2,
Region 7,10/21/2020,0,9,324,2,
Region 7,10/22/2020,0,7,331,2,
Region 7,10/23/2020,0,11,342,2,
Region 7,10/24/2020,0,6,348,2,
Region 7,10/25/2020,0,9,357,2,
Region 7,10/26/2020,0,18,375,2,
Region 7,10/27/2020,0,11,386,2,
Region 7,10/28/2020,0,14,400,2,
Region 7,10/29/2020,0,10,410,2,
Region 7,10/30/2020,0,11,421,2,
Region 7,10/31/2020,0,11,432,2,
Region 7,11/1/2020,1,11,443,3,
Region 7,11/2/2020,0,12,455,3,
Region 7,11/3/2020,0,7,462,3,
Region 7,11/4/2020,0,13,475,3,
Region 7,11/5/2020,0,6,481,3,
Region 7,11/6/2020,0,13,494,3,
Region 7,11/7/2020,0,7,501,3,
Region 7,11/8/2020,0,10,511,3,
Region 7,11/9/2020,1,9,520,4,
Region 7,11/10/2020,0,13,533,4,
Region 7,11/11/2020,0,2,535,4,
Region 7,11/12/2020,0,11,546,4,
Region 7,11/13/2020,0,6,552,4,
Region 7,11/14/2020,0,4,556,4,
Region 7,3/1/2020,0,0,0,0,
Region 7,3/2/2020,0,0,0,0,
Region 7,3/3/2020,0,0,0,0,
Region 7,3/4/2020,0,0,0,0,
Region 7,3/5/2020,0,0,0,0,
Region 7,3/6/2020,0,0,0,0,
Region 7,3/7/2020,0,0,0,0,
Region 7,3/8/2020,0,0,0,0,
Region 7,3/9/2020,0,0,0,0,
Region 7,3/10/2020,0,0,0,0,
Region 7,3/11/2020,0,0,0,0,
Region 7,3/12/2020,0,0,0,0,
Region 7,3/13/2020,0,0,0,0,
Region 7,3/14/2020,0,0,0,0,
Region 7,3/15/2020,0,0,0,0,
Region 7,3/16/2020,0,0,0,0,
Region 7,3/17/2020,0,0,0,0,
Region 7,3/18/2020,0,0,0,0,
Region 7,3/19/2020,0,0,0,0,
Region 7,3/20/2020,0,0,0,0,
Region 7,3/21/2020,0,2,2,0,
Region 7,3/22/2020,0,0,2,0,
Region 7,3/23/2020,0,0,2,0,
Region 7,3/24/2020,0,0,2,0,
Region 7,3/25/2020,0,0,2,0,
Region 7,3/26/2020,0,0,2,0,
Region 7,3/27/2020,0,0,2,0,
Region 7,3/28/2020,0,0,2,0,
Region 7,3/29/2020,0,0,2,0,
Region 7,3/30/2020,0,1,3,0,
Region 7,3/31/2020,0,1,4,0,
Region 7,4/1/2020,0,0,4,0,
Region 7,4/2/2020,0,0,4,0,
Region 7,4/3/2020,0,0,4,0,
Region 7,4/4/2020,0,0,4,0,
Region 7,4/5/2020,0,0,4,0,
Region 7,4/6/2020,0,0,4,0,
Region 7,4/7/2020,0,0,4,0,
Region 7,4/8/2020,0,0,4,0,
Region 7,4/9/2020,0,0,4,0,
Region 7,4/10/2020,0,0,4,0,
Region 7,4/11/2020,0,3,7,0,
Region 7,4/12/2020,0,0,7,0,
Region 7,4/13/2020,0,0,7,0,
Region 7,4/14/2020,0,2,9,0,
Region 7,4/15/2020,0,0,9,0,
Region 7,4/16/2020,0,0,9,0,
Region 7,4/17/2020,0,0,9,0,
Region 7,4/18/2020,0,0,9,0,
Region 7,4/19/2020,0,0,9,0,
Region 7,4/20/2020,0,0,9,0,
Region 7,4/21/2020,0,0,9,0,
Region 7,4/22/2020,0,0,9,0,
Region 7,4/23/2020,0,0,9,0,
Region 7,4/24/2020,0,0,9,0,
Region 7,4/25/2020,0,0,9,0,
Region 7,4/26/2020,0,0,9,0,
Region 7,4/27/2020,0,0,9,0,
Region 7,4/28/2020,0,0,9,0,
Region 7,4/29/2020,0,0,9,0,
Region 7,4/30/2020,0,0,9,0,
Region 7,5/1/2020,0,0,9,0,
Region 7,5/2/2020,0,0,9,0,
Region 7,5/3/2020,0,0,9,0,
Region 7,5/4/2020,0,2,11,0,
Region 7,5/5/2020,0,0,11,0,
Region 7,5/6/2020,0,0,11,0,
Region 7,5/7/2020,0,0,11,0,
Region 7,5/8/2020,0,0,11,0,
Region 7,5/9/2020,0,0,11,0,
Region 7,5/10/2020,0,0,11,0,
Region 7,5/11/2020,0,0,11,0,
Region 7,5/12/2020,0,0,11,0,
Region 7,5/13/2020,0,0,11,0,
Region 7,5/14/2020,0,0,11,0,
Region 7,5/15/2020,0,0,11,0,
Region 7,5/16/2020,0,0,11,0,
Region 7,5/17/2020,0,0,11,0,
Region 7,5/18/2020,0,0,11,0,
Region 7,5/19/2020,0,0,11,0,
Region 7,5/20/2020,0,0,11,0,
Region 7,5/21/2020,0,0,11,0,
Region 7,5/22/2020,0,0,11,0,
Region 7,5/23/2020,0,0,11,0,
Region 7,5/24/2020,0,0,11,0,
Region 7,5/25/2020,0,0,11,0,
Region 7,5/26/2020,0,2,13,0,
Region 7,5/27/2020,0,0,13,0,
Region 7,5/28/2020,0,0,13,0,
Region 7,5/29/2020,0,0,13,0,
Region 7,5/30/2020,0,0,13,0,
Region 7,5/31/2020,0,0,13,0,
Region 7,6/1/2020,0,0,13,0,
Region 7,6/2/2020,0,0,13,0,
Region 7,6/3/2020,0,0,13,0,
Region 7,6/4/2020,0,0,13,0,
Region 7,6/5/2020,0,0,13,0,
Region 7,6/6/2020,0,0,13,0,
Region 7,6/7/2020,0,0,13,0,
Region 7,6/8/2020,0,0,13,0,
Region 7,6/9/2020,0,0,13,0,
Region 7,6/10/2020,0,0,13,0,
Region 7,6/11/2020,0,0,13,0,
Region 7,6/12/2020,0,0,13,0,
Region 7,6/13/2020,0,0,13,0,
Region 7,6/14/2020,0,0,13,0,
Region 7,6/15/2020,0,0,13,0,
Region 7,6/16/2020,0,0,13,0,
Region 7,6/17/2020,0,0,13,0,
Region 7,6/18/2020,0,0,13,0,
Region 7,6/19/2020,0,0,13,0,
Region 7,6/20/2020,0,1,14,0,
Region 7,6/21/2020,0,0,14,0,
Region 7,6/22/2020,0,1,15,0,
Region 7,6/23/2020,0,0,15,0,
Region 7,6/24/2020,0,0,15,0,
Region 7,6/25/2020,0,1,16,0,
Region 7,6/26/2020,0,1,17,0,
Region 7,6/27/2020,0,0,17,0,
Region 7,6/28/2020,0,0,17,0,
Region 7,6/29/2020,0,0,17,0,
Region 7,6/30/2020,0,0,17,0,
Region 7,7/1/2020,0,0,17,0,
Region 7,7/2/2020,0,1,18,0,
Region 7,7/3/2020,0,0,18,0,
Region 7,7/4/2020,0,2,20,0,
Region 7,7/5/2020,0,0,20,0,
Region 7,7/6/2020,0,0,20,0,
Region 7,7/7/2020,0,0,20,0,
Region 7,7/8/2020,0,0,20,0,
Region 7,7/9/2020,0,0,20,0,
Region 7,7/10/2020,0,0,20,0,
Region 7,7/11/2020,0,0,20,0,
Region 7,7/12/2020,0,0,20,0,
Region 7,7/13/2020,0,1,21,0,
Region 7,7/14/2020,0,0,21,0,
Region 7,7/15/2020,0,1,22,0,
Region 7,7/16/2020,0,1,23,0,
Region 7,7/17/2020,0,1,24,0,
Region 7,7/18/2020,0,0,24,0,
Region 7,7/19/2020,0,0,24,0,
Region 7,7/20/2020,0,4,28,0,
Region 7,7/21/2020,0,3,31,0,
Region 7,7/22/2020,0,0,31,0,
Region 7,7/23/2020,0,1,32,0,
Region 7,7/24/2020,0,0,32,0,
Region 7,7/25/2020,0,0,32,0,
Region 7,7/26/2020,0,0,32,0,
Region 7,7/27/2020,0,0,32,0,
Region 7,7/28/2020,0,0,32,0,
Region 7,7/29/2020,0,0,32,0,
Region 7,7/30/2020,0,0,32,0,
Region 7,7/31/2020,0,0,32,0,
Region 7,8/1/2020,0,0,32,0,
Region 7,8/2/2020,0,0,32,0,
Region 7,8/3/2020,0,0,32,0,
Region 7,8/4/2020,0,0,32,0,
Region 7,8/5/2020,0,0,32,0,
Region 7,8/6/2020,0,3,35,0,
Region 7,8/7/2020,0,0,35,0,
Region 7,8/8/2020,0,2,37,0,
Region 7,8/9/2020,0,0,37,0,
Region 7,8/10/2020,0,0,37,0,
Region 7,8/11/2020,0,0,37,0,
Region 7,8/12/2020,0,0,37,0,
Region 7,8/13/2020,0,0,37,0,
Region 7,8/14/2020,0,0,37,0,
Region 7,8/15/2020,0,0,37,0,
Region 7,8/16/2020,0,0,37,0,
Region 7,8/17/2020,0,0,37,0,
Region 7,8/18/2020,0,1,38,0,
Region 7,8/19/2020,0,0,38,0,
Region 7,8/20/2020,0,0,38,0,
Region 7,8/21/2020,0,0,38,0,
Region 7,8/22/2020,0,0,38,0,
Region 7,8/23/2020,0,0,38,0,
Region 7,8/24/2020,0,0,38,0,
Region 7,8/25/2020,0,1,39,0,
Region 7,8/26/2020,0,0,39,0,
Region 7,8/27/2020,0,0,39,0,
Region 7,8/28/2020,0,0,39,0,
Region 7,8/29/2020,0,0,39,0,
Region 7,8/30/2020,0,0,39,0,
Region 7,8/31/2020,0,4,43,0,
Region 7,9/1/2020,0,0,43,0,
Region 7,9/2/2020,0,0,43,0,
Region 7,9/3/2020,0,0,43,0,
Region 7,9/4/2020,0,0,43,0,
Region 7,9/5/2020,0,0,43,0,
Region 7,9/6/2020,0,0,43,0,
Region 7,9/7/2020,0,0,43,0,
Region 7,9/8/2020,0,0,43,0,
Region 7,9/9/2020,0,0,43,0,
Region 7,9/10/2020,0,1,44,0,
Region 7,9/11/2020,0,1,45,0,
Region 7,9/12/2020,0,0,45,0,
Region 7,9/13/2020,0,1,46,0,
Region 7,9/14/2020,0,0,46,0,
Region 7,9/15/2020,0,0,46,0,
Region 7,9/16/2020,0,0,46,0,
Region 7,9/17/2020,0,1,47,0,
Region 7,9/18/2020,0,0,47,0,
Region 7,9/19/2020,0,0,47,0,
Region 7,9/20/2020,0,0,47,0,
Region 7,9/21/2020,0,0,47,0,
Region 7,9/22/2020,0,0,47,0,
Region 7,9/23/2020,0,0,47,0,
Region 7,9/24/2020,0,1,48,0,
Region 7,9/25/2020,0,1,49,0,
Region 7,9/26/2020,0,1,50,0,
Region 7,9/27/2020,0,0,50,0,
Region 7,9/28/2020,0,0,50,0,
